id,name,artists,release_date,popularity,duration_ms,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6tg97bZpaIpDSEcWMGXfOT,COLMILLO,"Tainy, J Balvin, Young Miko, Jowell & Randy",2023-10-11,58,265999,"pop reggaeton, reggaeton, trap latino, urbano latino",0.564,0.874,1,-1.353,0,0.105,0.119,3.9e-05,0.24,0.809,121.001
3HNSJ9jfe42rn6OpjZNYv4,badwine,Feid,2019-05-17,46,139360,"colombian pop, pop reggaeton, reggaeton, reggaeton colombiano, trap latino, urbano latino",0.704,0.658,1,-6.915,1,0.18,0.45,0.0081,0.101,0.704,185.951
2ntlfmdvEAuMx5eDXypV4a,El Amigo (feat. Julio Iglesias),"Romeo Santos, Julio Iglesias",2017-07-21,40,214124,"bachata, latin hip hop, latin pop, trap latino, urbano latino",0.796,0.602,2,-7.41,1,0.0383,0.429,0,0.357,0.852,117.959
6AoPTCP7wUJrcqrf4Gn71p,AMIGA (feat. Ryan Castro),"The Academy: Segunda Misión, Lenny Tavárez, Sech, Justin Quiles, Dalex, Dímelo Flow, Ryan Castro",2024-03-28,48,269851,urbano latino,0.823,0.706,6,-4.543,1,0.0772,0.123,0.000183,0.295,0.646,96.041
0L6Zw2BaYITtCMn63Yggh1,Bandida Fina (with Ozuna),"YOVNGCHIMI, Ozuna",2023-12-08,52,260415,"trap latino, urbano latino",0.861,0.733,4,-5.183,0,0.118,0.254,0,0.0976,0.541,100.021
0GmiGIxXDNrePrHBpijYDp,Sigue Bailandome,"Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers",2018-10-19,71,352441,reggaeton flow,0.799,0.69,7,-7.252,1,0.1,0.282,0.001,0.143,0.682,106.034
5clFSlfkCRlhnH1cAQjSBi,Sensacion Del Bloque,"De La Ghetto, Randy",2006-01-01,73,182186,"reggaeton, reggaeton flow, trap latino, urbano latino",0.709,0.726,7,-7.129,1,0.0411,0.0977,0,0.301,0.404,92.006
6yVkakCN460KOVol9ZazjH,Reggaetonera,Anuel AA,2020-05-29,60,212312,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino",0.694,0.796,6,-4.164,1,0.0565,0.48,0.000384,0.108,0.515,93.064
35xvhWIZMpsDcJxr14Ukbx,CHIMBITA,"Feid, Sky Rompiendo",2021-08-20,62,156146,"colombian pop, pop reggaeton, reggaeton, reggaeton colombiano, trap latino, urbano latino",0.682,0.657,1,-4.462,0,0.193,0.142,0,0.111,0.564,185.938
5IpXQFmVvs7EnT90fhduno,EQUIX,Myke Towers,2023-03-23,48,152760,"reggaeton, trap latino, urbano latino",0.934,0.764,7,-3.526,0,0.0629,0.0537,0.00199,0.235,0.667,98.013
4DoEHKWh8k6vYDleECQkJx,Los Tontos,"C. Tangana, Kiko Veneno",2021-02-26,59,192786,urbano espanol,0.798,0.715,9,-5.712,0,0.187,0.365,2.08e-06,0.142,0.895,105.995
1BssJgelMGDNOeIy7ZqgOW,Hoy (feat. Bad Bunny),"Ñengo Flow, Bad Bunny",2017-02-10,63,234271,"reggaeton, trap latino, urbano latino",0.675,0.681,5,-4.495,0,0.151,0.23,0,0.132,0.553,141.87
1KSqYYJFyfTecXFk9M0prc,Escápate Conmigo (feat. Ozuna),"Wisin, Ozuna",2017-12-01,70,232786,"reggaeton, urbano latino",0.744,0.859,11,-3.166,1,0.0795,0.0256,6.27e-05,0.0881,0.787,91.977
6xntXCix5SxiEtv9zH7pXF,me jodi...,"Tainy, Arcángel",2023-06-29,0,201642,"pop reggaeton, reggaeton, trap latino, urbano latino",0.45,0.847,1,-4.966,1,0.107,0.232,0,0.333,0.175,99.883
1CcD2x8R4LkRaXXwoh4a2d,Machete,"Héctor ""El Father"", Daddy Yankee",2004-12-21,54,182026,"reggaeton, urbano latino",0.75,0.916,0,-6.428,1,0.0528,0.0845,0.00359,0.0315,0.826,172.052
1w1JMw24Maq2XQKsbkTkS7,Gata Gangster,"Daddy Yankee, Don Omar",2003-09-23,53,219106,"latin hip hop, reggaeton, trap latino, urbano latino",0.859,0.832,2,-8.112,1,0.179,0.00453,0.000591,0.0916,0.631,97.028
0XVH2UjkNeaXgh372YtzLe,Moviéndolo - Remix,"Pitbull, Wisin & Yandel, El Alfa",2020-10-21,22,224131,"dance pop, miami hip hop, pop",0.499,0.814,8,-5.392,0,0.273,0.18,0,0.137,0.592,160.1
1ueLYdeuGMAwUiaezLDObD,Funeral,"Cami, WOS",2020-01-18,43,221400,"latin pop, pop chileno",0.725,0.641,9,-5.06,0,0.269,0.459,0,0.215,0.577,95.01
66bJicrgscNZIBwxBSP1wt,A Mi Manera (Remix with Ozuna),"Omy de Oro, Ozuna",2021-08-06,38,244400,"reggaeton flow, trap latino, urbano latino",0.826,0.565,2,-7.008,1,0.303,0.227,0.000933,0.11,0.756,150.053
6OzUIp8KjuwxJnCWkXp1uL,Besos Moja2,"Wisin & Yandel, ROSALÍA",2022-12-01,69,229064,"electro latino, reggaeton, trap latino, urbano latino",0.736,0.727,5,-4.642,0,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048
6BFkiR2zXUC8JB2Kt4oknR,Mírame,Eladio Carrion,2021-01-08,46,177690,"trap boricua, trap latino, trap triste, urbano latino",0.44,0.807,5,-4.27,0,0.172,0.307,0,0.147,0.724,160.041
4777sGsOdoM89vPH3CVoLe,Mayor Que Yo 3,"Luny Tunes, Daddy Yankee, Don Omar, Wisin & Yandel",2015-10-23,63,304746,"reggaeton, urbano latino",0.715,0.964,1,-3.176,0,0.162,0.0985,0,0.291,0.535,91.975
28QpeK5l2jCOfAqtpBVO0Q,Fenti,"Ozuna, JHAYCO",2023-11-16,43,198126,"puerto rican pop, reggaeton, trap latino, urbano latino",0.797,0.798,5,-4.539,0,0.0625,0.103,0,0.089,0.414,101.974
0UAGQMu69SmPBLSVNVK2D0,Royal Rumble (Se Van),"Daddy Yankee, Wise, Don Omar, Hector, Yomo, Wisin, Franco, Alexi, Zion, Arcángel",2006-09-25,50,376026,"latin hip hop, reggaeton, trap latino, urbano latino",0.826,0.82,11,-4.99,0,0.242,0.247,0,0.106,0.764,93.994
12B2Ls5H9IM8rnLFM6K7rg,¿COMO ESTÁS?,Alejo,2023-05-04,34,129891,"reggaeton, trap latino, urbano latino",0.809,0.716,0,-3.901,1,0.0795,0.315,0.01,0.0759,0.64,97.061
2Et0O1YgV2lywgkxoqKuH8,TÍRAME,Alejo,2024-10-03,47,187433,"reggaeton, trap latino, urbano latino",0.63,0.727,10,-7.097,0,0.107,0.0348,0,0.131,0.36,96.031
7k3SjypJ8lF9WWu8Op0We0,El Granjero,Arcángel,2018-01-05,42,224185,"latin hip hop, reggaeton, trap latino, urbano latino",0.707,0.632,7,-4.963,1,0.153,0.302,5.6e-06,0.237,0.741,149.913
6vrpiOspWj239rhqaBIUby,Todo Bien,Alvaro Diaz,2016-12-13,46,350000,"trap boricua, urbano latino",0.607,0.843,5,-4.812,1,0.0801,0.245,0,0.217,0.254,144.026
3C5Ddb7hLBLzJzoGNwp04N,SI TE VAS,"Tainy, Yandel, SAINt JHN",2021-07-15,37,194700,"pop reggaeton, reggaeton, trap latino, urbano latino",0.729,0.802,1,-4.832,1,0.0457,0.0119,1.08e-06,0.313,0.752,100.006
2EQkuZOb3UKUc2F17A0bcu,Viernes 13,SAIKO,2022-03-04,32,175500,"trap latino, urbano espanol, urbano latino",0.661,0.717,1,-3.497,1,0.194,0.0721,0,0.289,0.208,159.808
6BqWbCO7GTHZ5FvkozYGfd,GHETTO STAR,"Ryan Castro, COQE",2024-05-10,48,195428,"reggaeton, trap colombiano, trap latino, urbano latino",0.846,0.748,4,-5.362,0,0.248,0.108,0,0.101,0.824,94.991
2KzTj36yIV9BvqiXRWqvyv,Atrevido,"Trueno, Taiu, ONIRIA, TATOOL",2020-02-20,32,194747,"argentine hip hop, bases de freestyle, trap argentino, trap latino, urbano latino",0.864,0.64,8,-5.49,1,0.107,0.237,0,0.364,0.862,135.019
1XliaOvtQuV1hoXiIik2aQ,FERXXO EDITION,Feid,2023-09-29,0,161746,"colombian pop, pop reggaeton, reggaeton, reggaeton colombiano, trap latino, urbano latino",0.823,0.62,7,-6.433,0,0.217,0.0493,0,0.137,0.571,92.046
0GovomHOO7m93RvjaDPaLH,DEJA VU,"Tainy, Yandel",2021-07-15,47,178375,"pop reggaeton, reggaeton, trap latino, urbano latino",0.737,0.803,7,-5.144,0,0.0451,0.0371,0.000243,0.125,0.66,90.017
6RbH4isVKIOg1OY1HvRqFc,LOYAL (feat. Drake and Bad Bunny) - Remix,"PARTYNEXTDOOR, Drake, Bad Bunny",2020-02-07,0,281119,"r&b, rap, urban contemporary",0.877,0.529,0,-6.235,0,0.0461,0.479,0.00159,0.094,0.422,104.984
0RJim16pYKHkx9L8H01FVZ,NADIE TEKITA,"FaceBrooklyn, Easykid",2024-05-02,42,188041,,0.741,0.759,0,-3.37,1,0.0608,0.0423,8.73e-05,0.105,0.54,97.03
6mpBtlxpCF0GvZ1LyckbaG,CHICAS COMO TU,Young Cister,2022-12-16,49,174782,"trap chileno, urbano chileno",0.808,0.763,10,-7.465,0,0.112,0.216,0.00512,0.323,0.393,105.94
19iUrnYyBAG5LaxT72ajsM,California,Feid,2022-12-02,62,151240,"colombian pop, pop reggaeton, reggaeton, reggaeton colombiano, trap latino, urbano latino",0.785,0.774,7,-4.304,1,0.0273,0.155,2.56e-06,0.108,0.738,99.993
1cOZBYhbdMLOb7khE5p6ol,CoMo ANiTTa,"Jotaerre, RMAND, Chris Palace",2024-04-29,24,235380,urbano latino,0.632,0.813,11,-5.408,1,0.0498,0.204,0.000222,0.686,0.352,130.98
4ZNKaE8fcrtDPsRK8RkQIs,¿Cuándo Fue?,"Rauw Alejandro, Tainy",2021-12-10,57,168965,"puerto rican pop, reggaeton, trap latino, urbano latino",0.462,0.822,5,-3.705,0,0.0635,0.0794,1.09e-06,0.368,0.449,174.002
5OK6F8fSS8xdgoS1d1AdH9,MADRUGADA,"Zakyo, SAIKO, David Marley",2022-01-07,33,174937,,0.855,0.636,11,-4.212,0,0.0522,0.0797,0,0.0482,0.443,102.002
4sykJxUsqdXZRqRv1J9fEQ,Goteras,"Omar Montes, JC Reyes",2024-06-27,72,216450,"flamenco urbano, urbano espanol",0.633,0.815,6,-2.94,0,0.0635,0.406,0,0.16,0.353,95.953
5ltjit47pp6nXwhYpkilYd,Delincuente,"Sebastian Yatra, JHAYCO",2021-08-13,0,202426,"colombian pop, latin pop, reggaeton, reggaeton colombiano, urbano latino",0.82,0.674,7,-3.876,1,0.056,0.032,0,0.122,0.615,90.989
4f49sFQko7jHLEFd3tCf5p,Ojitos Chiquitos,Don Omar,2006-01-01,75,229026,"latin hip hop, puerto rican pop, reggaeton, trap latino, urbano latino",0.801,0.839,1,-3.267,0,0.24,0.0206,7.08e-05,0.0946,0.792,170.013
5Mg31AcUBHV7QOPrYH74kQ,VERDE MENTA,Rauw Alejandro,2023-01-24,57,188168,"puerto rican pop, reggaeton, trap latino, urbano latino",0.75,0.813,10,-4.885,0,0.0337,0.0199,0,0.113,0.784,125.06
2ixygoa1o3CdZknv1PPjyj,Bipolar,"Chris Jedi, Ozuna, Brytiago",2018-03-09,57,220080,"reggaeton, trap latino, urbano latino",0.782,0.697,1,-5.85,1,0.0618,0.32,0,0.144,0.416,76.031
3bDRMfygdJbTDbsdmzc1PP,Dilema,JHAYCO,2021-09-03,56,121053,"reggaeton, trap latino, urbano latino",0.527,0.562,9,-6.623,0,0.0331,0.153,0,0.232,0.188,119.861
5Bc130ZswADfOY9bxk1y98,"A Mi También ft. Alvaro Diaz, Feid","Tainy, Alvaro Diaz, Feid",2020-12-18,61,171832,"pop reggaeton, reggaeton, trap latino, urbano latino",0.761,0.644,9,-4.496,1,0.0523,0.344,1.55e-06,0.274,0.696,83.986
132ALUzVLmqYB4UsBj5qD6,Adan y Eva,Paulo Londra,2019-05-23,72,256971,"argentine hip hop, trap argentino, trap latino, urbano latino",0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0745,0.72,171.993
0TZJzQCOkVtyzjOD8wzAHh,FATAL FANTASSY,"Alvaro Diaz, Tainy",2023-10-27,49,149360,"trap boricua, urbano latino",0.766,0.868,2,-4.73,1,0.0499,0.0928,0,0.773,0.377,124.999
770EsvNdHAr56fPBhZxUH6,Los Dioses,"Anuel AA, Ozuna",2021-01-21,0,278280,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino",0.762,0.61,7,-6.378,1,0.228,0.076,0.000132,0.0744,0.277,146.989
6YPczk6I8RRCjIcJ9I7p8y,Crónicas de un Gallo,"Natanael Cano, Ovi, Ñengo Flow",2020-12-18,47,202090,"corrido, corridos tumbados, musica mexicana, sad sierreno, sierreno",0.801,0.722,9,-4.825,0,0.0428,0.0372,0,0.237,0.783,110.035
617mNvfkXLMu1NisQfvYF2,"FLOWHOT (feat. Arcángel, De La Ghetto, Randy)","The Academy: Segunda Misión, Lenny Tavárez, Sech, Justin Quiles, Dalex, Dímelo Flow, Arcángel, De La Ghetto, Randy",2024-03-28,51,233099,urbano latino,0.789,0.864,7,-4.754,1,0.0521,0.0456,0,0.815,0.571,95.99
2iZZoJHrohOxAxlK6o2Awg,Energía,"Blessd, Rels B",2022-06-21,50,204129,"reggaeton, urbano latino",0.708,0.649,11,-4.301,1,0.249,0.179,0,0.127,0.593,173.935
2B1S3g2M4qObq4pTzuEYGD,SI SABE FERXXO,"Blessd, Feid",2024-01-24,61,152500,"reggaeton, urbano latino",0.726,0.831,8,-2.035,0,0.12,0.0139,3.71e-06,0.0891,0.489,95.997
0QoaFLmBJyuVuzOIGy6iCS,LA RANGER (feat. Myke Towers),"The Academy: Segunda Misión, Sech, Justin Quiles, Lenny Tavárez, Dalex, Dímelo Flow, Myke Towers",2024-03-28,69,229738,urbano latino,0.827,0.677,9,-6.342,1,0.072,0.0529,0,0.402,0.599,91.985
1LBlcCtOrKITXpEp1hnNpj,Original,"Arcángel, Bad Bunny",2018-07-13,52,246360,"latin hip hop, reggaeton, trap latino, urbano latino",0.798,0.487,1,-4.939,1,0.206,0.0682,0,0.0925,0.292,151.02
5sdJLWWRs9xKYCIDtubkjb,Sacala a Bailar,Jowell & Randy,2007-06-19,42,214946,"reggaeton, urbano latino",0.823,0.766,5,-9.413,1,0.0985,0.0431,0.00155,0.0877,0.465,95.014
1IVJWs7V07r66BeS5YidQP,Las Fulanas,Jowell & Randy,2024-11-22,39,146400,"reggaeton, urbano latino",0.808,0.735,4,-5.114,1,0.0654,0.0301,0.000557,0.124,0.765,93.002
2P58XhyNkacK1LHSCk5O2t,Cohete,"Shakira, Rauw Alejandro",2024-03-21,46,172503,"colombian pop, dance pop, latin pop, pop",0.749,0.687,1,-4.418,1,0.0304,0.158,4.58e-06,0.136,0.656,119.968
2Eg6dOam7cAe5turf2bnCg,En La Cama (feat. Daddy Yankee),"Nicky Jam, Daddy Yankee",2016-02-24,71,157023,"latin hip hop, reggaeton, trap latino, urbano latino",0.855,0.912,10,-4.832,0,0.145,0.183,0,0.122,0.885,104.072
4H84hoSFd6aaxi3L4VYxe1,SANTORINI,"Zakyo, David Marley",2023-10-25,19,191229,,0.633,0.672,5,-6.734,0,0.116,0.184,0,0.102,0.246,90.86
1KtRx5xxGtAn8q80KUZpDw,CORLEONE INTERLUDE,"Tainy, Chencho Corleone",2023-06-29,0,90725,"pop reggaeton, reggaeton, trap latino, urbano latino",0.813,0.756,4,-4.389,0,0.0378,0.0969,5.72e-05,0.315,0.523,126.01
6fmTUemzE4UFPAsWCOernn,0 Millas,JHAYCO,2024-09-06,54,152986,"reggaeton, trap latino, urbano latino",0.813,0.524,10,-6.256,0,0.0665,0.0327,0,0.148,0.459,124.097
55hvx2D6b0xar5U66kl4MG,Caso Bugatti,"El Alfa, Chael Produciendo",2021-02-19,0,197540,"dembow, rap dominicano, trap latino, urbano latino",0.835,0.841,2,-5.23,1,0.297,0.154,0,0.589,0.255,143.976
0yROknHyvAJ57hZLpxNHry,Torii,JHAYCO,2024-05-31,52,216440,"reggaeton, trap latino, urbano latino",0.859,0.561,9,-3.613,0,0.164,0.119,0.000446,0.133,0.613,93.998
2CbLu4htpr5z394eacMXHz,Si te Vas - The Remix,"Héctor ""El Father"", Kartiel y Zion",2006-11-21,44,251600,"reggaeton, urbano latino",0.853,0.506,7,-11.451,1,0.213,0.006,2.51e-05,0.0792,0.438,95.027
6o20NaKRuPqpluh8DPRur1,Close Friends,Alvaro Diaz,2021-10-29,55,121720,"trap boricua, urbano latino",0.725,0.629,2,-4.262,0,0.0508,0.355,0.00031,0.133,0.532,94.985
3geStDKQsyMC5VrlUlEBek,Beautiful,Don Omar,2006-09-25,37,180946,"latin hip hop, puerto rican pop, reggaeton, trap latino, urbano latino",0.786,0.789,2,-5.609,1,0.0907,0.114,0.00385,0.0944,0.737,94.03
5RRooYjGxNzjHcPhpCaPMp,NCA,"Ryan Castro, SOG",2024-05-10,41,162142,"reggaeton, trap colombiano, trap latino, urbano latino",0.813,0.911,6,-2.624,1,0.0657,0.0143,0.000766,0.0869,0.773,84.012
1RouRzlg8OKFeqc6LvdxmB,Felices los 4,Maluma,2018-05-18,72,230000,"latin pop, reggaeton, reggaeton colombiano, trap latino, urbano latino",0.766,0.756,5,-5.861,1,0.132,0.213,0,0.349,0.716,94.027
4JgQ4TDfE3O9CgYACwOI4a,K BIEN TE VES :),"Jas Marty, FaceBrooklyn, CRISMOLAVISION",2024-11-14,36,222178,,0.703,0.573,1,-5.544,1,0.0477,0.696,0.00409,0.0998,0.606,101.111
40EDOraCqoiMf14TzODihf,No Te Veo - Digital Single,Casa De Leones,2007-06-12,62,255986,reggaeton,0.847,0.873,8,-4.805,0,0.0804,0.0558,3.21e-06,0.325,0.966,116.007
1fU8x1SXZk9JMKC3VPANXZ,DESATAAA,"Ovy On The Drums, Myke Towers, SAIKO",2024-03-14,48,197383,"colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino",0.832,0.871,9,-1.81,0,0.0527,0.201,0,0.0856,0.743,106.993
0GJwUAlBMJTbY4VE7iE761,UNA NOCHE EN MEDELLÍN - REMIX,"KAROL G, Cris Mj, Ryan Castro",2023-08-10,76,205144,"reggaeton, reggaeton colombiano, urbano latino",0.846,0.755,10,-2.47,0,0.0738,0.0361,0,0.0448,0.883,96.002
6viC2tfK0mf86pcqxIoUOG,El Telefono,"Héctor ""El Father"", Wisin & Yandel",2006-01-01,60,235760,"reggaeton, urbano latino",0.811,0.672,11,-7.145,0,0.102,0.178,0,0.466,0.516,90.005
1c2oYPFni5vth1v9M7fYZb,3 de Abril,Anuel AA,2020-04-03,57,224285,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino",0.511,0.596,1,-6.558,0,0.405,0.765,2.89e-06,0.0879,0.481,171.858
2nraNUz3iXSNbIG3V7VMgY,UN CABRON DE VERDAD,"Daiki, Ivo Wan Kenobi, FaceBrooklyn",2024-05-16,3,213600,,0.786,0.603,10,-5.358,1,0.0471,0.316,8.99e-06,0.249,0.652,99.997
4nfn4q3ygnHhriDyYW6Fkf,Llegamos A La Disco,"Daddy Yankee, De La Ghetto, Ñengo Flow, Arcángel, Farruko, Baby Rasta & Gringo, Alex Kyza, Kendo Kaponi",2012-01-01,64,453360,"latin hip hop, reggaeton, trap latino, urbano latino",0.718,0.786,0,-4.898,1,0.255,0.114,0,0.437,0.778,89.072
17hJfrsR2guWLnZeN6mTw1,Entregate,Wisin & Yandel,2006-09-25,47,225360,"electro latino, reggaeton, trap latino, urbano latino",0.867,0.685,4,-3.796,0,0.135,0.18,0,0.346,0.691,93.998
0DQd0tWurMHUAv0cMnDELH,Stand by Me,Prince Royce,2010,63,205266,"bachata, latin hip hop, latin pop, urbano latino",0.737,0.82,9,-2.085,1,0.0291,0.143,9.16e-05,0.129,0.914,127.998
047WmwIeerHyIUstFAEz5A,Coronao Now (Remix) [feat. Vin Diesel & Myke Towers],"El Alfa, Sech, Lil Pump, Vin Diesel, Myke Towers",2020-02-12,0,250169,"dembow, rap dominicano, trap latino, urbano latino",0.883,0.853,1,-4.773,1,0.168,0.255,0.000723,0.412,0.695,118.003
5c7jyyEdD8jze2O60UImvb,Los Rompediskoteca,JHAYCO,2021-09-03,45,182960,"reggaeton, trap latino, urbano latino",0.743,0.841,2,-3.229,1,0.0668,0.0299,0,0.1,0.629,90.997
1z4CQKZOaWtGaE1XnbXwft,curita,Young Miko,2024-03-06,51,145000,"trap latino, urbano latino",0.808,0.784,2,-5.077,0,0.0358,0.109,0,0.53,0.632,102.033
6C2iNKmz4FSINK1vJaz8NR,Aqui Estoy Yo,Zion & Lennox,2015-05-26,28,190893,"reggaeton, urbano latino",0.805,0.874,6,-5.292,0,0.101,0.207,5.42e-06,0.29,0.821,97.043
5XqCz18k96K8tx6DAYM97i,PA' ROMPERLA,"Bad Bunny, Don Omar",2020-05-10,61,194200,"reggaeton, trap latino, urbano latino",0.772,0.83,7,-5.019,1,0.0599,0.016,0,0.0843,0.697,94.011
4UMuSg23zW8fO6UfYRcqTn,Quiero,Feid,2019-05-17,50,171213,"colombian pop, pop reggaeton, reggaeton, reggaeton colombiano, trap latino, urbano latino",0.485,0.62,5,-6.546,0,0.268,0.523,2.64e-06,0.0898,0.357,86.222
23JqPTxaXPtIbUJuBu27WQ,Adentro De Ti,Ñengo Flow,2020-05-15,32,189802,"reggaeton, trap latino, urbano latino",0.826,0.752,1,-6.049,0,0.206,0.0275,3e-06,0.0902,0.526,97.984
1uMAdCac9JadOEzDEsq6PI,Conexión,Diego Smith,2023-04-04,36,100440,trap chileno,0.772,0.778,0,-4.957,0,0.0774,0.689,2.66e-06,0.0921,0.398,91.939
1uFW6czrHk5PsK3s6gOI7C,Se Fue,"Rauw Alejandro, Laura Pausini",2024-11-15,80,240179,"puerto rican pop, reggaeton, trap latino, urbano latino",0.689,0.743,8,-2.817,1,0.0328,0.0694,0,0.0966,0.138,119.957
4jhHaLksdP8DJZzxYAjOSz,Kemba Walker,"Eladio Carrion, Bad Bunny",2020-01-31,67,152960,"trap boricua, trap latino, trap triste, urbano latino",0.832,0.59,8,-7.168,0,0.272,0.446,1.43e-06,0.123,0.596,146.907
1D3bBGBd3r1aZdBgNkCz6o,confesión,Feid,2020-03-27,50,214906,"colombian pop, pop reggaeton, reggaeton, reggaeton colombiano, trap latino, urbano latino",0.881,0.592,1,-7.232,0,0.258,0.123,1.03e-05,0.143,0.281,89.998
22e6zQqBcv68ZZnRNklZAf,roadhead,"RaiNao, Tainy",2024-02-24,43,157021,rap boricua,0.727,0.825,2,-4.661,0,0.0564,0.125,0.0174,0.224,0.366,105.027
5BTnoMRlpAnyzYY9S9HbIn,LUCES DE COLORES,Omar Courtz,2024-02-14,60,216506,"trap boricua, trap latino, urbano latino",0.656,0.675,9,-5.106,0,0.0438,0.46,1.36e-06,0.132,0.275,92.045
7keTeNuCO2ghzRRW7CVzsJ,SIN PODERES,"Alvaro Diaz, Young Cister",2024-05-17,64,206800,"trap boricua, urbano latino",0.551,0.658,11,-4.707,1,0.145,0.101,0,0.161,0.339,95.036
3D1uALPWcnOjsZXVicb4zu,SE CAYÓ TU GANGSTEL,Alejo,2024-10-03,46,112471,"reggaeton, trap latino, urbano latino",0.773,0.68,1,-4.578,0,0.128,0.177,0,0.0836,0.551,93.983
6Zdjh0uRQPt22BPckJgvEj,Abusadora,Wisin & Yandel,2009-01-01,70,180386,"electro latino, reggaeton, trap latino, urbano latino",0.775,0.786,1,-4.59,0,0.0503,0.0419,0.000411,0.0875,0.19,114.993
34ZngZgo8xicbt1EE8Ob8Z,Porno,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",2019-10-11,70,212653,urbano latino,0.535,0.71,1,-2.978,0,0.324,0.428,0,0.141,0.523,92.009
2ANLF1i59I4nJ519A0lzhQ,FIDEOS AFTER PARTY,Young Cister,2022-12-16,36,156378,"trap chileno, urbano chileno",0.756,0.767,5,-4.701,0,0.0557,0.501,2.64e-06,0.106,0.573,110.001
1jtlQznvROmiq3b3gulGzE,Escándalo,Ñengo Flow,2023-08-25,60,166662,"reggaeton, trap latino, urbano latino",0.756,0.717,4,-4.879,0,0.226,0.0525,1.97e-06,0.0783,0.895,88.967
3eIs966ttOWhj9CPq8F9sh,Ni Gucci Ni Prada,Kenny Man,2020-10-16,56,177200,panamanian pop,0.772,0.674,2,-5.645,1,0.171,0.414,0.000714,0.277,0.92,104.932
4iDaYVSL0zwFLacCt0F7h9,Noches de Aventura,Ozuna,2017-08-25,54,236706,"puerto rican pop, reggaeton, trap latino, urbano latino",0.763,0.753,2,-4.554,1,0.152,0.218,0,0.0691,0.641,183.938
740uwCK09xVPNPr4hFpcWW,Muriendo De Envidia,"C. Tangana, Eliades Ochoa",2021-02-26,55,182640,urbano espanol,0.845,0.717,0,-6.773,1,0.359,0.428,0.0023,0.0822,0.255,93.997
0bqGzuG6lVVkrbLS04vJ6c,el único tema del ferxxo,"Feid, Young Cister, Pailita",2023-09-29,0,183373,"colombian pop, pop reggaeton, reggaeton, reggaeton colombiano, trap latino, urbano latino",0.801,0.769,0,-2.485,1,0.0891,0.0224,0,0.0837,0.723,102.967
1ehchH1QrWPRA3ahIr8Ch0,MAL AMIGA,Gonzy,2023-07-28,37,207840,urbano latino,0.712,0.665,8,-6.761,0,0.0803,0.28,0,0.116,0.578,96.976
4AuBmjPXmbBc0ZxFuaqcVQ,Our Song,Aventura,2005-04-26,60,268053,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",0.797,0.542,8,-8.411,0,0.035,0.448,7.99e-06,0.122,0.913,125.091
608XKDsTdQWOXDI01JDYH4,Tácticas,Feid,2017-11-24,21,193960,"colombian pop, pop reggaeton, reggaeton, reggaeton colombiano, trap latino, urbano latino",0.862,0.665,0,-6.607,0,0.135,0.243,0.000547,0.143,0.824,94.024
7G0vBgcC5p2tBpeHiQzGFf,BORRACHO Y LOCO,"Yandel, Myke Towers",2023-09-21,53,171800,"latin hip hop, reggaeton, trap latino, urbano latino",0.758,0.73,1,-3.646,0,0.12,0.228,4.3e-05,0.0851,0.682,173.988
5SC4JziBcWZ62yohViz1u8,POBRE DIABLA,"Ovy On The Drums, Myke Towers",2024-03-14,47,192587,"colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino",0.842,0.805,11,-3.068,0,0.0493,0.248,0,0.101,0.755,113.023
5ScglgnUOlN8cPrPGhZXo7,No Me Hables De Amor,"Jowell & Randy, De La Ghetto",2024-06-20,31,208338,"reggaeton, urbano latino",0.689,0.65,6,-3.569,1,0.122,0.259,8.5e-06,0.113,0.548,180.092
18pzudArlxOLlTEp1LgYJj,Que Se Sienta (feat. Yomo),"Héctor ""El Father"", Yomo",2006-11-21,46,221722,"reggaeton, urbano latino",0.883,0.569,4,-11.316,1,0.232,0.122,0.00037,0.219,0.51,93.984
2MioxSroS0g1mi24LLfcnq,Por un Segundo,Aventura,2009-06-09,72,255026,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",0.811,0.562,5,-10.183,0,0.0368,0.137,0,0.0623,0.965,129.039
1rhyZqzx3VMUkiZYJpY7ls,CASA DE CAMPO,Alejo,2024-05-16,50,136748,"reggaeton, trap latino, urbano latino",0.372,0.873,11,-3.469,0,0.13,0.12,1.77e-06,0.0876,0.64,199.497
29KkQi7wKF6IdOjwU8infb,"A Correr los Lakers (Remix) [feat. Arcangel & Secreto ""el Famoso Biberon""]","El Alfa, Nicky Jam, Ozuna, Arcángel, Secreto ""El Famoso Biberon""",2020-07-03,0,347264,"dembow, rap dominicano, trap latino, urbano latino",0.753,0.691,1,-3.666,1,0.0661,0.106,9.06e-05,0.172,0.301,161.956
